A11 45 A32 A42 3279 A65 A73 2 A93 A101 2 A124 38 A143 A152 2 A172 1 A192 A201 1
A14 22 A32 A42 5229 A65 A74 4 A93 A101 2 A123 31 A143 A152 3 A171 1 A192 A201 1
A12 16 A33 A40 1882 A65 A74 2 A91 A101 4 A122 44 A143 A152 3 A172 1 A191 A201 1
A12 7 A34 A49 593 A65 A74 3 A93 A101 4 A122 22 A143 A151 3 A173 1 A191 A201 1
A12 60 A34 A46 5534 A65 A75 1 A92 A101 4 A124 26 A143 A153 2 A173 1 A191 A201 1
A11 34 A32 A40 828 A64 A73 4 A93 A101 3 A124 22 A143 A152 3 A173 1 A192 A201 2
A14 7 A34 A40 798 A61 A75 2 A93 A101 4 A124 28 A143 A152 2 A173 1 A192 A201 1
A12 50 A32 A49 2805 A61 A75 3 A92 A101 2 A121 22 A143 A152 3 A173 1 A192 A201 2
A14 18 A34 A43 2406 A65 A72 3 A93 A101 3 A121 53 A143 A152 2 A173 2 A191 A201 1
A11 21 A32 A49 5380 A61 A72 1 A92 A101 3 A121 49 A143 A152 2 A174 1 A192 A201 1
A14 64 A34 A40 4307 A65 A73 4 A92 A101 2 A124 35 A143 A152 3 A173 1 A191 A201 1
A11 20 A34 A46 440 A62 A74 2 A93 A101 4 A124 38 A143 A152 1 A173 1 A192 A201 2
A12 31 A34 A49 488 A61 A73 1 A94 A101 4 A122 33 A143 A151 3 A173 2 A192 A201 2
A12 70 A32 A41 1675 A61 A73 2 A93 A101 1 A121 48 A143 A152 3 A173 1 A191 A201 2
A11 19 A32 A43 678 A65 A75 2 A92 A101 1 A124 42 A142 A151 3 A173 1 A191 A201 1
A14 44 A34 A49 4204 A63 A75 4 A93 A101 1 A121 32 A143 A152 2 A174 1 A191 A201 1
A12 21 A32 A43 5177 A62 A73 1 A92 A101 3 A122 27 A143 A152 1 A173 1 A192 A201 1
A14 19 A32 A49 2520 A61 A75 2 A91 A101 4 A121 43 A143 A153 2 A173 1 A192 A201 1
A12 65 A32 A40 3377 A61 A71 1 A93 A101 4 A121 26 A143 A152 2 A173 2 A192 A201 2
A12 55 A34 A42 151 A62 A74 1 A92 A101 2 A124 38 A143 A152 1 A173 1 A192 A201 2
A12 52 A34 A40 3977 A61 A74 1 A93 A101 1 A123 19 A143 A152 2 A173 1 A191 A201 2
A14 47 A32 A40 3135 A61 A74 1 A92 A101 1 A121 36 A143 A152 2 A173 1 A191 A201 2
A11 40 A32 A49 2406 A65 A71 4 A93 A101 1 A124 41 A143 A152 3 A173 1 A192 A201 2
A11 51 A32 A41 1086 A61 A73 2 A93 A101 3 A124 25 A142 A152 1 A173 1 A192 A201 2
A12 27 A34 A49 14424 A61 A74 2 A93 A103 4 A121 23 A143 A151 3 A173 1 A192 A201 2
A12 30 A32 A49 2341 A61 A72 2 A93 A101 2 A124 34 A141 A153 3 A173 1 A191 A201 1
A11 67 A31 A49 2042 A63 A75 3 A93 A101 2 A121 28 A143 A152 1 A174 1 A191 A202 2
A11 65 A32 A41 2772 A61 A74 1 A93 A101 3 A123 26 A143 A152 2 A173 1 A191 A201 2
A14 69 A33 A49 4533 A65 A74 3 A93 A101 3 A124 40 A143 A152 1 A173 1 A191 A201 2
A11 43 A34 A42 1515 A61 A75 4 A93 A101 2 A121 35 A143 A152 1 A172 1 A191 A201 2
A12 63 A34 A42 622 A62 A73 2 A93 A101 2 A124 63 A143 A153 1 A172 1 A192 A201 1
A11 5 A34 A42 2662 A63 A73 3 A92 A101 1 A121 43 A142 A152 2 A173 1 A191 A201 2
A11 28 A34 A42 6359 A61 A71 1 A93 A101 2 A124 28 A143 A151 1 A172 1 A192 A201 2
A14 51 A32 A49 827 A61 A73 1 A93 A101 1 A121 30 A143 A152 3 A173 1 A191 A201 2
A11 44 A33 A41 1261 A64 A73 1 A94 A101 4 A122 32 A143 A153 1 A173 2 A191 A201 2
A14 63 A32 A49 1584 A64 A73 3 A92 A101 3 A121 43 A143 A153 1 A173 1 A192 A201 1
A11 47 A34 A40 2107 A63 A74 1 A92 A101 1 A121 27 A143 A152 3 A173 1 A191 A201 2
A14 60 A32 A49 540 A64 A71 2 A93 A101 1 A124 42 A142 A152 3 A173 1 A191 A201 1
A14 25 A32 A49 1153 A61 A75 3 A93 A101 1 A124 31 A143 A153 1 A173 1 A191 A201 1
A12 68 A32 A49 1696 A61 A73 4 A93 A101 1 A122 33 A143 A152 3 A174 2 A192 A201 2
A12 13 A34 A41 544 A61 A73 4 A92 A101 3 A122 36 A141 A152 1 A173 1 A191 A201 2
A12 47 A34 A49 734 A61 A72 2 A93 A101 1 A122 30 A143 A152 3 A173 1 A191 A201 1
A11 49 A34 A41 707 A61 A72 3 A93 A101 2 A121 19 A143 A153 2 A173 1 A192 A201 2
A14 8 A34 A42 1996 A65 A72 3 A92 A101 4 A124 19 A143 A152 2 A171 1 A192 A201 1
A14 26 A34 A40 969 A63 A73 3 A92 A101 4 A121 23 A143 A152 3 A172 1 A192 A201 1
A11 48 A31 A49 5760 A61 A72 1 A92 A101 2 A124 19 A143 A152 2 A172 1 A191 A201 2
A14 51 A32 A41 2488 A61 A73 3 A93 A101 3 A121 35 A143 A152 1 A173 1 A191 A201 2
A14 23 A33 A42 535 A63 A73 4 A92 A101 4 A123 50 A143 A152 1 A171 1 A191 A201 1
A14 33 A32 A49 4662 A62 A72 2 A91 A101 2 A121 19 A143 A153 1 A174 1 A192 A201 1
A11 71 A30 A40 1218 A65 A74 4 A93 A101 2 A124 56 A143 A152 2 A172 1 A191 A201 2
A11 8 A32 A40 1380 A61 A73 3 A93 A101 2 A124 19 A141 A152 2 A173 1 A191 A201 2
A11 60 A32 A49 825 A65 A73 1 A92 A101 4 A122 23 A143 A152 2 A174 1 A191 A201 2
A12 53 A32 A41 2923 A61 A73 2 A93 A101 1 A122 23 A143 A152 1 A173 1 A191 A201 2
A14 12 A31 A49 2208 A61 A73 3 A92 A101 3 A124 24 A143 A153 1 A172 1 A191 A201 2
A12 51 A32 A43 1790 A61 A73 1 A93 A101 4 A124 19 A143 A152 1 A171 1 A191 A201 2
A11 37 A32 A49 7293 A65 A74 2 A93 A101 4 A123 64 A143 A152 3 A173 1 A191 A201 1
A14 54 A34 A41 3875 A61 A74 4 A93 A101 1 A124 26 A143 A152 3 A172 1 A191 A201 2
A12 59 A32 A49 755 A61 A73 1 A91 A101 1 A123 48 A143 A152 1 A173 1 A191 A201 2
A11 65 A34 A40 988 A63 A72 2 A93 A101 1 A124 34 A143 A153 2 A173 1 A191 A201 2
A14 64 A32 A49 2965 A62 A75 1 A93 A101 1 A124 46 A143 A152 1 A173 1 A191 A201 1
A13 55 A34 A49 3219 A61 A73 3 A93 A101 1 A122 25 A143 A153 3 A172 1 A191 A201 2
A12 11 A34 A42 3867 A61 A74 4 A93 A101 4 A124 19 A143 A152 3 A173 1 A191 A201 1
A12 26 A32 A40 694 A64 A74 4 A93 A101 4 A123 19 A142 A152 1 A172 2 A191 A201 1
A12 69 A32 A42 3316 A65 A73 4 A93 A101 1 A124 39 A143 A152 3 A173 2 A192 A201 1
A11 23 A32 A43 2714 A61 A75 1 A92 A101 4 A122 35 A143 A152 1 A173 2 A192 A201 2
A12 5 A34 A42 1806 A61 A73 2 A94 A101 4 A123 29 A143 A152 2 A173 1 A192 A201 1
A14 45 A34 A40 1984 A61 A71 1 A93 A101 3 A124 43 A143 A152 3 A173 2 A191 A201 2
A11 45 A32 A49 885 A64 A75 4 A92 A101 3 A122 25 A141 A153 2 A173 1 A191 A201 2
A14 43 A33 A49 1245 A61 A73 1 A93 A101 3 A121 19 A143 A152 1 A172 1 A191 A201 2
A11 35 A32 A46 2804 A65 A75 2 A93 A101 4 A122 27 A143 A153 2 A173 1 A192 A201 1
A12 47 A34 A41 9636 A61 A73 4 A92 A101 2 A124 42 A141 A152 2 A173 1 A191 A201 2
A11 44 A31 A41 1046 A61 A74 4 A94 A101 4 A122 38 A143 A152 3 A174 1 A191 A201 2
A14 60 A32 A40 762 A65 A73 2 A93 A101 4 A123 19 A142 A152 3 A172 1 A191 A201 1
A14 59 A34 A42 3605 A61 A73 3 A93 A101 2 A122 57 A143 A152 3 A173 1 A191 A201 1
A14 65 A32 A49 1274 A65 A73 1 A93 A101 4 A124 51 A143 A152 3 A173 1 A191 A201 1
A11 28 A32 A42 2010 A63 A73 3 A93 A101 4 A122 37 A142 A152 3 A174 2 A191 A201 2
A11 66 A32 A49 1211 A61 A73 1 A93 A101 1 A122 68 A143 A152 3 A173 1 A192 A201 2
A12 58 A32 A49 1702 A64 A72 1 A92 A103 4 A123 28 A143 A152 1 A174 2 A191 A201 2
A14 31 A31 A44 1569 A61 A74 3 A92 A103 2 A124 30 A143 A152 1 A174 2 A192 A201 2
A14 6 A32 A40 2186 A65 A74 1 A93 A101 2 A124 37 A143 A152 2 A172 1 A191 A201 1
A11 15 A34 A43 1579 A65 A72 3 A93 A101 4 A124 75 A143 A153 3 A173 1 A192 A201 2
A14 45 A33 A43 842 A61 A73 3 A92 A101 1 A124 23 A143 A152 3 A173 1 A192 A201 2
A11 13 A32 A43 4003 A65 A75 3 A92 A101 2 A124 37 A143 A152 1 A172 1 A192 A201 2
A11 49 A34 A42 961 A65 A73 4 A91 A101 2 A122 39 A143 A153 2 A173 1 A191 A201 2
A11 18 A32 A40 10999 A61 A73 3 A93 A101 1 A124 19 A143 A152 1 A174 1 A191 A201 2
A12 56 A34 A49 10717 A65 A74 4 A93 A103 3 A122 24 A143 A153 2 A172 1 A192 A201 1
A11 18 A32 A40 1693 A61 A73 1 A93 A101 2 A124 30 A143 A152 2 A173 1 A191 A201 2
A12 12 A33 A42 4131 A61 A75 3 A93 A101 1 A124 38 A143 A152 1 A173 2 A192 A201 1
A14 40 A32 A49 3065 A65 A73 4 A92 A101 2 A124 36 A142 A152 3 A173 1 A191 A201 1
A14 62 A34 A49 3715 A61 A73 4 A93 A101 3 A123 25 A143 A152 1 A173 1 A191 A201 1
A11 37 A33 A49 413 A61 A74 3 A91 A101 1 A124 52 A143 A152 2 A173 1 A191 A201 2
A14 35 A30 A40 668 A61 A71 4 A93 A101 3 A124 24 A143 A152 1 A173 1 A191 A201 1
A11 69 A32 A41 2694 A61 A75 1 A93 A101 3 A123 53 A143 A151 3 A173 1 A192 A201 2
A11 23 A34 A43 2307 A64 A75 1 A92 A101 2 A122 27 A142 A152 1 A172 1 A191 A201 2
A12 18 A32 A49 2672 A65 A73 4 A93 A101 4 A123 27 A143 A152 1 A173 1 A192 A201 1
A11 23 A32 A49 524 A65 A75 4 A93 A101 3 A123 59 A142 A153 3 A172 1 A191 A201 1
A11 55 A34 A49 146 A61 A75 1 A93 A101 2 A124 28 A143 A152 1 A172 1 A192 A201 2
A11 17 A33 A42 6300 A61 A73 1 A92 A101 1 A124 19 A141 A152 2 A173 1 A192 A201 2
A12 16 A32 A41 1781 A65 A75 3 A93 A101 4 A121 42 A142 A152 3 A173 1 A191 A201 1
A11 25 A34 A43 2295 A62 A72 1 A92 A101 2 A124 41 A143 A153 1 A173 1 A191 A201 1
A14 46 A34 A42 976 A61 A73 2 A93 A101 3 A123 29 A143 A153 1 A172 2 A191 A201 2
A11 42 A34 A40 527 A63 A73 1 A92 A102 3 A121 29 A141 A152 1 A173 1 A191 A201 2
A14 61 A34 A40 824 A61 A75 4 A93 A101 2 A121 29 A143 A152 1 A173 1 A192 A201 1
A11 45 A32 A49 13744 A63 A75 1 A93 A101 3 A122 19 A143 A153 3 A173 1 A191 A201 2
A12 48 A33 A49 1865 A61 A74 4 A92 A101 3 A124 26 A143 A152 1 A173 1 A191 A201 2
A14 59 A32 A49 265 A61 A73 4 A92 A101 4 A124 43 A143 A152 3 A173 1 A191 A201 1
A14 69 A32 A49 3830 A61 A75 3 A93 A101 4 A122 49 A143 A153 2 A173 1 A192 A201 1
A12 69 A34 A40 4357 A61 A73 3 A93 A101 4 A122 20 A143 A152 3 A173 2 A191 A201 2
A11 16 A32 A49 2586 A61 A72 2 A92 A102 1 A122 37 A143 A152 2 A173 2 A192 A201 2
A14 44 A32 A48 9364 A61 A75 2 A92 A101 2 A121 32 A141 A151 2 A173 1 A192 A201 1
A14 23 A32 A46 1043 A65 A74 1 A93 A101 3 A124 31 A143 A152 1 A173 1 A191 A201 1
A14 9 A33 A43 1199 A63 A75 2 A92 A101 1 A124 29 A143 A151 3 A174 1 A192 A201 1
A11 58 A32 A42 1003 A61 A75 1 A93 A101 1 A121 21 A143 A152 2 A173 1 A191 A201 2
A12 56 A32 A42 527 A61 A72 2 A92 A103 2 A122 35 A143 A152 3 A174 1 A191 A201 2
A12 63 A34 A40 7051 A62 A73 3 A93 A101 1 A121 19 A143 A152 3 A173 1 A191 A201 1
A14 39 A34 A49 819 A61 A73 2 A93 A101 2 A122 24 A143 A152 2 A174 1 A192 A202 1
A11 43 A32 A40 5424 A61 A72 1 A92 A101 3 A124 27 A143 A152 3 A174 1 A191 A201 2
A14 24 A32 A46 2623 A61 A72 3 A93 A101 2 A122 21 A143 A151 2 A173 1 A191 A201 1
A12 9 A31 A43 4121 A61 A72 3 A92 A101 3 A124 25 A143 A152 2 A173 1 A191 A201 1
A12 38 A34 A49 2280 A61 A73 4 A91 A101 3 A121 71 A141 A153 1 A172 1 A191 A201 2
A12 23 A32 A49 8543 A61 A74 4 A93 A101 3 A124 31 A141 A152 3 A174 2 A191 A201 1
A11 64 A34 A42 953 A61 A71 4 A92 A101 4 A124 42 A141 A152 1 A172 1 A191 A201 2
A12 54 A33 A40 5599 A61 A72 3 A92 A101 4 A121 19 A143 A153 3 A174 1 A192 A201 2
A14 52 A33 A40 458 A61 A75 1 A93 A101 2 A122 26 A143 A152 2 A174 1 A191 A201 2
A14 21 A34 A49 4643 A61 A73 4 A94 A103 2 A121 38 A143 A152 3 A173 1 A191 A201 1
A11 36 A32 A49 14859 A65 A73 4 A92 A101 3 A124 22 A143 A152 1 A173 2 A192 A201 2
A12 26 A31 A41 583 A62 A71 1 A92 A101 3 A122 31 A143 A153 3 A174 1 A192 A201 2
A14 61 A33 A40 5065 A65 A74 2 A93 A101 1 A124 34 A143 A152 3 A173 1 A191 A201 1
A12 48 A32 A49 1752 A61 A73 3 A93 A101 2 A121 43 A143 A153 1 A173 1 A191 A201 2
A11 16 A33 A42 4698 A62 A73 4 A92 A101 3 A123 29 A143 A152 2 A172 2 A191 A201 1
A14 11 A32 A40 716 A64 A74 2 A91 A101 1 A121 19 A143 A151 1 A173 1 A191 A201 2
A12 71 A32 A49 470 A61 A73 2 A93 A103 4 A123 29 A143 A152 1 A174 1 A191 A202 2
A12 9 A32 A49 2570 A61 A72 4 A92 A101 2 A122 19 A141 A152 1 A173 1 A192 A201 2
A14 12 A32 A49 2818 A65 A73 4 A92 A101 4 A123 41 A143 A152 3 A172 1 A191 A201 1
A12 66 A34 A42 510 A65 A73 4 A93 A101 4 A121 23 A143 A153 3 A173 2 A192 A201 1
A14 71 A34 A49 3635 A61 A73 1 A92 A101 1 A121 33 A143 A152 2 A173 2 A192 A201 1
A14 20 A32 A40 1162 A61 A75 2 A93 A101 2 A122 36 A143 A151 3 A173 1 A192 A201 1
A12 30 A32 A41 1523 A65 A73 4 A93 A101 4 A123 27 A143 A152 2 A173 1 A192 A201 2
A11 12 A34 A46 1681 A61 A75 4 A93 A101 1 A124 56 A143 A153 3 A173 1 A191 A201 2
A11 37 A32 A49 14286 A61 A74 4 A92 A101 2 A122 38 A143 A152 3 A173 2 A191 A201 2
A13 46 A33 A49 900 A62 A73 1 A92 A101 3 A122 53 A143 A152 2 A173 2 A191 A201 1
A12 51 A33 A49 2603 A61 A72 3 A93 A101 4 A122 26 A143 A151 1 A171 2 A191 A201 2
A14 53 A34 A49 1333 A61 A75 1 A93 A101 1 A123 19 A143 A152 1 A173 1 A191 A201 1
A12 60 A32 A40 123 A63 A73 2 A91 A101 3 A121 60 A143 A153 2 A173 1 A191 A201 2
A11 57 A30 A41 4984 A63 A71 3 A93 A101 4 A124 28 A143 A152 1 A173 1 A191 A201 2
A11 4 A32 A42 4118 A61 A75 3 A93 A101 1 A122 30 A141 A151 2 A174 1 A192 A201 2
A14 51 A34 A40 10592 A64 A73 1 A92 A101 4 A124 24 A143 A151 1 A173 1 A191 A201 1
A12 61 A32 A41 1156 A61 A72 1 A92 A101 4 A124 23 A143 A153 1 A173 1 A191 A201 2
A14 28 A32 A49 2189 A62 A75 4 A93 A101 4 A121 23 A143 A152 1 A173 1 A191 A201 1
A14 63 A32 A40 2779 A61 A75 4 A93 A101 4 A121 41 A143 A152 2 A172 2 A192 A201 1
A12 30 A32 A42 3306 A62 A74 3 A91 A101 3 A122 45 A143 A152 2 A173 1 A192 A201 2
A14 33 A32 A49 3576 A61 A73 1 A93 A101 3 A124 39 A143 A152 1 A172 1 A191 A201 1
A12 15 A32 A40 2408 A61 A75 3 A93 A101 1 A122 22 A142 A152 2 A173 1 A192 A201 2
A14 31 A32 A41 12122 A62 A75 4 A94 A103 4 A121 30 A143 A152 1 A172 1 A191 A201 1
A12 34 A32 A42 535 A61 A71 4 A93 A101 3 A122 43 A143 A151 1 A174 1 A192 A201 2
A11 47 A32 A49 1121 A61 A71 2 A93 A101 3 A122 23 A141 A152 1 A173 1 A192 A201 2
A12 38 A31 A49 604 A61 A73 2 A94 A101 1 A121 38 A143 A152 3 A174 1 A191 A201 2
A11 30 A32 A49 501 A62 A75 3 A93 A101 4 A122 30 A143 A152 3 A174 1 A191 A201 1
A14 69 A32 A41 1535 A61 A73 3 A92 A101 2 A124 28 A143 A153 3 A173 2 A192 A201 1
A12 19 A32 A41 1149 A61 A75 2 A92 A101 2 A124 29 A143 A152 2 A173 1 A191 A201 2
A11 18 A32 A41 1888 A63 A75 1 A93 A102 2 A122 50 A143 A152 1 A173 1 A191 A201 2
A12 39 A30 A49 5453 A61 A73 3 A93 A101 2 A122 29 A141 A152 1 A173 2 A191 A201 2
A12 49 A34 A42 1156 A61 A75 1 A93 A101 4 A124 31 A143 A152 1 A172 1 A191 A201 2
A14 40 A32 A42 2815 A63 A72 2 A93 A101 1 A121 59 A141 A152 1 A172 1 A191 A201 1
A14 4 A34 A42 3144 A65 A73 4 A93 A101 3 A124 19 A143 A152 3 A173 2 A191 A201 1
A12 16 A33 A41 1886 A62 A73 1 A93 A101 3 A121 61 A143 A152 3 A173 1 A192 A202 1
A14 71 A32 A46 536 A61 A74 2 A93 A101 2 A121 22 A142 A153 1 A173 2 A191 A201 2
A14 15 A32 A40 1904 A61 A74 3 A93 A101 4 A121 68 A142 A151 2 A174 2 A192 A201 2
A14 53 A32 A42 4290 A61 A75 2 A92 A101 4 A124 21 A142 A152 3 A173 1 A192 A201 2
A11 36 A33 A49 3122 A61 A73 3 A92 A101 4 A123 24 A142 A152 3 A172 1 A191 A201 2
A12 30 A32 A40 1613 A61 A74 3 A91 A101 1 A124 33 A143 A153 3 A171 1 A191 A201 2
A11 71 A32 A46 1145 A62 A73 1 A92 A101 2 A123 57 A143 A152 2 A172 2 A192 A201 2
A11 24 A34 A41 1544 A63 A71 4 A93 A101 2 A122 37 A143 A153 2 A173 1 A192 A201 2
A14 28 A32 A42 2091 A62 A75 1 A93 A101 2 A124 42 A143 A153 3 A172 2 A191 A201 1
A14 43 A32 A41 1013 A61 A74 1 A93 A102 1 A124 46 A141 A152 3 A173 1 A191 A201 1
A14 30 A32 A40 1060 A63 A72 1 A93 A101 3 A121 49 A143 A152 2 A173 1 A192 A201 1
A12 39 A33 A40 1877 A63 A74 4 A93 A101 4 A121 34 A141 A153 3 A173 1 A191 A201 2
A14 55 A32 A40 1666 A64 A71 2 A93 A101 4 A124 43 A141 A152 2 A174 2 A192 A201 2
A12 56 A32 A40 1249 A65 A72 3 A93 A101 3 A122 52 A143 A152 1 A173 2 A192 A201 2
A12 20 A32 A42 4183 A61 A75 4 A93 A101 4 A121 37 A143 A152 1 A173 2 A191 A202 2
A14 41 A30 A49 699 A65 A75 3 A94 A103 3 A123 19 A143 A153 1 A173 1 A191 A202 1
A12 7 A34 A42 5438 A61 A75 2 A91 A101 3 A123 29 A143 A152 3 A172 1 A192 A201 2
A14 34 A32 A40 2800 A61 A72 3 A93 A101 2 A124 24 A143 A152 2 A173 2 A191 A201 1
A11 68 A34 A40 1017 A65 A73 1 A93 A101 2 A124 28 A143 A153 1 A173 1 A191 A201 2
A12 12 A32 A41 1822 A62 A74 1 A92 A101 4 A124 33 A143 A152 1 A174 1 A191 A201 2
A14 66 A32 A40 955 A61 A75 2 A93 A101 4 A124 41 A142 A152 3 A173 1 A191 A201 2
A12 64 A31 A42 636 A61 A73 4 A92 A101 4 A122 27 A143 A153 1 A174 2 A191 A201 2
A12 12 A32 A49 2143 A61 A73 4 A92 A101 1 A123 26 A143 A153 2 A174 1 A191 A201 2
A12 11 A34 A42 20431 A65 A75 3 A93 A101 2 A121 21 A143 A152 2 A172 1 A192 A201 1
A12 48 A32 A49 1551 A61 A74 1 A93 A101 2 A121 69 A143 A152 2 A173 1 A191 A201 2
A11 43 A34 A41 2193 A63 A74 4 A92 A101 3 A123 32 A141 A152 2 A173 1 A192 A201 2
A11 65 A34 A49 2459 A61 A72 4 A93 A101 2 A124 26 A143 A153 2 A174 1 A191 A201 2
A13 21 A32 A49 171 A61 A71 2 A93 A101 3 A124 19 A143 A151 2 A173 2 A191 A201 2
A14 70 A34 A49 3183 A61 A73 3 A94 A101 4 A121 31 A143 A152 1 A174 1 A192 A201 1
A12 14 A32 A42 1249 A65 A75 4 A93 A103 4 A124 29 A143 A152 1 A173 2 A191 A201 2
A12 50 A32 A46 1439 A65 A74 2 A92 A101 2 A121 50 A143 A152 2 A173 2 A192 A201 1
A14 25 A32 A49 857 A61 A74 2 A93 A101 4 A124 33 A143 A152 1 A173 1 A192 A201 2
A12 41 A33 A40 1631 A61 A75 1 A92 A101 3 A122 29 A143 A152 1 A173 1 A192 A201 2
A12 38 A34 A49 6240 A61 A71 4 A92 A101 2 A124 40 A143 A153 3 A173 1 A191 A201 2
A12 61 A32 A49 3971 A65 A73 1 A93 A101 4 A121 32 A143 A152 3 A174 2 A192 A202 2
A14 44 A32 A43 1934 A62 A73 4 A93 A101 1 A121 34 A141 A152 3 A173 1 A191 A201 1
A14 54 A33 A49 465 A62 A74 4 A93 A101 1 A123 45 A143 A152 1 A173 1 A191 A201 1
A12 52 A33 A48 2420 A61 A75 1 A93 A102 3 A124 44 A142 A152 1 A174 2 A192 A201 2
A14 4 A32 A40 1150 A65 A75 4 A92 A101 3 A124 49 A143 A153 1 A174 1 A191 A201 1
A14 52 A30 A49 961 A65 A75 2 A93 A101 1 A124 39 A143 A153 2 A174 1 A192 A201 1
A13 63 A32 A41 7448 A62 A73 4 A93 A101 4 A124 31 A143 A152 2 A173 1 A192 A201 2
A11 18 A31 A49 2122 A63 A75 4 A92 A101 3 A123 28 A143 A152 3 A174 1 A191 A202 2
A14 52 A32 A42 970 A61 A73 3 A92 A101 3 A122 33 A143 A152 3 A174 1 A191 A201 1
A12 11 A32 A49 4850 A62 A75 4 A93 A101 4 A124 29 A143 A152 1 A174 1 A192 A201 1
A14 32 A34 A42 1423 A61 A75 2 A93 A101 3 A123 30 A143 A152 1 A174 1 A191 A201 1
A13 32 A32 A40 2602 A62 A73 3 A93 A101 1 A124 39 A143 A152 1 A173 1 A191 A201 1
A14 36 A34 A49 1705 A61 A72 2 A93 A101 3 A122 26 A143 A152 3 A174 1 A191 A201 1
A12 12 A34 A42 3562 A61 A73 1 A93 A102 4 A124 22 A143 A152 1 A173 1 A191 A201 2
A11 59 A34 A40 1656 A65 A74 4 A93 A101 4 A123 25 A143 A152 1 A173 1 A192 A201 1
A13 58 A32 A49 1001 A61 A73 3 A93 A101 1 A124 27 A143 A152 3 A173 1 A191 A201 2
A12 5 A34 A49 1179 A63 A73 3 A93 A101 4 A124 36 A143 A152 2 A174 1 A192 A201 1
A12 59 A34 A40 1129 A61 A75 4 A93 A101 3 A122 43 A143 A152 1 A173 1 A191 A201 2
A11 53 A34 A41 6889 A61 A74 2 A91 A101 4 A124 23 A143 A152 1 A173 1 A192 A201 2
A14 5 A33 A49 1250 A61 A73 2 A93 A101 1 A121 36 A143 A152 2 A171 1 A192 A201 2
A14 16 A32 A46 3451 A61 A73 3 A93 A101 2 A124 28 A143 A153 3 A174 1 A191 A201 2
A14 26 A34 A49 1471 A61 A73 2 A92 A101 3 A124 36 A143 A152 3 A173 1 A191 A201 1
A14 37 A30 A42 3378 A65 A72 4 A93 A103 4 A121 30 A143 A152 3 A173 1 A192 A201 2
A12 13 A32 A40 1497 A65 A73 1 A93 A101 3 A124 21 A143 A153 1 A172 1 A192 A201 1
A13 20 A32 A40 339 A61 A72 4 A94 A101 1 A121 25 A143 A152 2 A173 1 A191 A201 2
A14 55 A32 A42 679 A62 A73 4 A93 A101 1 A122 42 A143 A152 3 A173 1 A191 A201 1
A12 42 A32 A40 1126 A61 A73 3 A92 A101 4 A121 26 A143 A152 1 A173 1 A191 A201 2
A14 21 A32 A42 860 A61 A71 1 A93 A101 4 A124 38 A141 A152 2 A172 1 A191 A201 2
A12 20 A34 A49 1077 A65 A75 2 A93 A101 1 A123 23 A143 A152 3 A173 1 A191 A201 1
A12 59 A31 A49 3753 A64 A74 3 A93 A101 4 A122 39 A143 A152 3 A173 1 A191 A201 2
A12 67 A32 A42 3709 A65 A74 4 A93 A101 4 A124 54 A143 A152 1 A173 1 A191 A201 1
A12 41 A32 A40 14707 A61 A72 2 A93 A101 2 A122 22 A143 A152 3 A174 1 A192 A201 2
A14 27 A32 A49 1173 A61 A72 1 A92 A102 1 A122 32 A143 A152 1 A173 1 A191 A201 1
A12 69 A34 A43 273 A64 A75 1 A93 A101 1 A121 67 A143 A152 3 A173 1 A191 A201 2
A11 9 A32 A49 2673 A63 A75 3 A93 A101 1 A124 26 A141 A152 1 A173 1 A192 A202 2
A11 62 A32 A49 9117 A63 A73 2 A93 A101 3 A124 27 A143 A152 2 A172 1 A192 A201 2
A13 36 A32 A49 10828 A61 A72 1 A92 A101 1 A124 25 A143 A152 2 A173 2 A192 A201 2
A11 31 A32 A49 863 A61 A75 4 A91 A101 2 A122 34 A143 A152 3 A172 1 A192 A201 1
A12 44 A32 A42 1305 A61 A74 3 A93 A101 1 A121 26 A143 A152 1 A172 1 A191 A201 2
A14 63 A32 A40 896 A61 A74 4 A93 A101 4 A124 19 A143 A152 3 A174 1 A191 A201 2
A12 65 A31 A42 4088 A61 A71 1 A92 A103 3 A122 29 A143 A152 3 A173 1 A191 A201 2
A14 15 A34 A46 3743 A61 A75 3 A92 A103 3 A122 44 A143 A152 1 A173 1 A191 A201 1
A11 14 A34 A41 3207 A65 A71 1 A93 A101 2 A122 19 A143 A151 1 A173 1 A191 A201 2
A14 59 A32 A43 902 A61 A73 1 A92 A101 1 A124 34 A143 A152 3 A173 1 A191 A201 2
A12 33 A32 A40 1696 A61 A73 3 A93 A101 1 A122 29 A143 A152 3 A173 1 A191 A201 2
A14 13 A32 A40 2700 A63 A74 2 A93 A101 2 A124 28 A143 A151 2 A171 1 A191 A201 1
A11 61 A32 A49 10911 A61 A71 2 A94 A101 1 A121 27 A143 A153 2 A174 1 A191 A201 2
A14 18 A34 A49 6075 A64 A73 2 A93 A101 1 A121 26 A143 A152 1 A172 1 A192 A201 1
A14 11 A32 A40 775 A61 A75 1 A92 A103 4 A124 35 A141 A152 2 A173 1 A192 A201 1
A14 13 A32 A49 748 A61 A72 3 A93 A101 3 A124 45 A141 A152 2 A173 1 A191 A201 1
A12 25 A31 A41 1744 A61 A74 4 A93 A101 1 A122 63 A143 A152 2 A174 1 A191 A201 2
A12 68 A32 A49 5694 A62 A73 2 A93 A101 3 A124 35 A143 A153 1 A173 1 A192 A201 2
