amount,velocity_24h,account_age_days,structuring_score,avg_monthly_balance,num_previous_transactions,customer_age,hour_of_day,country,high_risk_country,customer_type,transaction_type,suspicious
9389.383143454277,15,18.58349630578246,0.7746897322112744,9331.428015812744,24,43,11,US,0,retail,ach,0.0
97.11951642555037,3,47.676178323384605,0.07397016073317506,1012.5256370380863,19,39,18,US,0,business,ach,0.0
9440.109161825118,11,16.27520017274486,0.7572975051348799,1953.3520113507677,5,43,3,US,0,retail,ach,1.0
9325.772254507314,10,86.96226928989908,0.5530639183505353,75755.58937258388,26,31,15,US,0,retail,check,0.0
37.05349860001946,6,105.04583452825828,0.212912063884796,1080.197417215765,32,28,16,DE,0,retail,wire,0.0
4.644330138911691,3,100.15611954911012,0.10018694521765333,2175.7394651907093,24,40,14,US,0,retail,ach,0.0
9366.062387505328,6,199.062859401084,0.25632502488817455,51833.99720528178,21,65,16,US,0,retail,check,0.0
15.298228286542761,2,352.40071270105665,0.26835473907559776,108.00268130194405,27,52,12,UK,0,retail,wire,0.0
8.401691841482357,2,323.5657823321586,0.09031887160569282,2247.391883869282,17,42,12,DE,0,retail,ach,0.0
37.461535311521814,1,17.16205194435194,0.2773464124141118,3784.512848497266,20,54,9,UK,0,business,wire,0.0
15.452798754792589,3,210.71281371956272,0.3380082248615335,14358.787670576234,23,36,14,US,0,retail,wire,0.0
173.7448577654785,3,952.711454894701,0.29064596876719395,1710.8601427346882,24,39,15,US,0,retail,wire,0.0
887.6173067388396,3,415.21456213547515,0.17339473388457693,2286.4275394245733,27,50,9,UK,0,business,check,0.0
90.07921475167014,6,75.92080237464029,0.09161216270748142,19569.658466591598,22,24,12,CA,0,retail,ach,0.0
9380.442537399089,6,44.525136424820715,0.1428495899855607,248.02835024249032,21,34,11,US,0,retail,ach,0.0
9130.275718495426,4,38.97886245438067,0.12856844928803424,33406.35101191644,18,30,11,DE,0,business,ach,0.0
8954.798830002292,7,98.34451011004509,0.13259085428889864,8612.56840392387,26,42,18,US,0,retail,wire,0.0
111.15035392334202,1,130.1027887760437,0.121346546635902,223.55026150617195,21,45,15,US,0,retail,ach,0.0
9019.36969836859,7,8.621335784977264,0.5152278263727146,1006.3943209510986,15,50,17,US,0,retail,wire,0.0
68.1294520305067,7,195.6414301190636,0.15489110446367618,3286.7998121235655,20,63,10,US,0,retail,ach,0.0
471.19023003540343,3,252.90803664432718,0.15525883401912266,30990.31211431171,20,38,13,DE,0,retail,wire,0.0
9210.518979888868,18,1.8070089941910195,0.8642570712454678,1791.5894814823512,3,61,0,US,0,retail,wire,1.0
1054.5931666489414,3,605.9361213704582,0.2591816704694826,629.1073552952224,6,51,17,KY,1,business,ach,1.0
62.421755428267765,6,23.16770409540823,0.50552885330336,53198.36911494978,7,33,1,VG,1,business,wire,1.0
96.2968530592829,5,489.4751595602119,0.3790502822542119,8851.447838112428,19,62,11,DE,0,retail,ach,0.0
26.881212311037682,3,573.8325230511383,0.21245153303254938,2846.0707661069396,34,33,8,US,0,retail,check,0.0
240.64756771026805,5,69.78400976835356,0.4358625635034907,31842.82103007864,17,59,13,US,0,retail,ach,0.0
93.349649640857,1,79.02168564726793,0.1586821423547388,1092.569346593819,25,37,17,US,0,business,wire,0.0
82.67848884552465,5,283.883630778506,0.25758749676002424,1308.025827008622,13,45,12,US,0,retail,ach,0.0
6.668797966047381,1,699.0919701024824,0.10344297410636019,2044.8696295892853,25,48,14,US,0,retail,ach,0.0
37.05958967432587,3,155.10042155342467,0.1277651977107581,20804.51006146814,24,37,8,US,0,retail,ach,0.0
109.93022017838655,4,645.6174240190212,0.273339576063716,32593.95160771313,28,26,17,US,0,retail,ach,0.0
5.297538177826473,1,128.39043303843536,0.2040039101096368,24138.89977189394,12,47,16,US,0,business,ach,0.0
5.2803509250662275,0,65.67578102929545,0.10135513302749793,6871.417615293096,15,44,13,US,0,retail,wire,0.0
1468.8798242348073,4,587.5517880955168,0.10167568898977083,12619.360471285663,18,36,10,US,0,business,ach,0.0
7380.692888293262,5,284.5009567439982,0.09993849668983103,10529.148529083584,31,75,16,US,0,business,check,0.0
9253.231896918363,4,48.63650397747664,0.4160539825949736,14821.084682810626,37,75,16,US,0,retail,ach,0.0
9398.503216523975,13,3.9025760373834735,0.8138132686063633,806.4950690245356,12,51,22,VG,1,business,cash,1.0
2330.716362952987,2,1554.9205333870532,0.11568606563716864,58090.02594344257,17,56,10,DE,0,retail,wire,0.0
67.57827498961453,1,404.6764327132857,0.4232620076729088,78580.45141798629,19,37,10,CA,0,retail,check,0.0
0.9529113543115206,3,1141.4350261913746,0.30801724991101015,2521.4223856932585,24,45,18,UK,0,retail,wire,0.0
15.927908897086239,3,128.98360331847448,0.4430323702617491,98983.65559787955,20,47,10,UK,0,retail,ach,0.0
17.092751879188505,1,530.55447976297,0.20493028550322676,1957.2573907584315,16,54,9,US,0,retail,check,0.0
72.97588119176812,3,70.10219194308121,0.15191622408618152,2532.3074938887603,16,48,14,US,0,business,ach,0.0
37.23387023511096,4,71.4092256619957,0.18300534825061163,1549.7922963952285,26,59,15,US,0,retail,ach,0.0
516.05360459543,6,307.3074522260525,0.24847076255528924,2298.1968244923796,17,50,9,US,0,retail,wire,0.0
460.4082460362031,2,741.9327646325521,0.48449106853354373,1894.4490690196903,25,43,9,US,0,retail,ach,0.0
9138.978020566576,15,4.566518010345612,0.8443778489060626,16212.693737827234,6,66,17,UK,0,retail,check,1.0
14.299535452276718,4,601.0563313498061,0.1866822831679974,3950.9559105216454,19,25,16,US,0,business,ach,0.0
47.27239463650144,2,153.58513062859532,0.1995231270316198,4005.4036163723026,28,64,14,UK,0,business,ach,0.0
97.9302909317295,3,86.16731482824112,0.1678787326755027,1007.6489069592361,25,33,8,US,0,business,check,0.0
6.456756823408785,1,278.818529757805,0.3522912639222709,5052.8415132045575,17,37,12,UK,0,business,ach,0.0
793.0287255293007,4,247.16222773004003,0.2131295064776914,405.13217308521683,23,52,17,US,0,retail,wire,0.0
8945.91327361265,6,24.286092060808855,0.6134732056188958,5980.075654943814,20,39,8,US,0,retail,ach,0.0
38.465563338169524,3,108.65981264848539,0.15660064640170995,361.93654829386395,21,40,9,US,0,retail,ach,0.0
786.3889915929282,6,2531.4373694350547,0.18307267523142629,392.3471891235821,20,40,12,US,0,retail,wire,0.0
9284.455161695965,10,28.962567012249252,0.6907088252606528,1381.8190895815505,22,47,16,UK,0,retail,ach,0.0
9334.036753905182,6,79.61502783336812,0.3177237371327887,485.8436196880717,27,49,9,UK,0,business,check,0.0
30.630612597656704,3,177.01485657536367,0.08931628318020833,5777.236800191951,11,40,12,UK,0,retail,wire,0.0
12.169949057680824,3,405.021947524841,0.04635840849501572,1027.133368166245,26,33,16,US,0,business,ach,0.0
8.953918882467185,2,45.29881187108784,0.14223921663881825,1924.9397441114916,21,47,9,US,0,business,wire,0.0
1516.242453500665,5,2143.955630276032,0.10015494741212234,2487.5063305746407,27,23,13,CA,0,retail,ach,0.0
7.039070000995663,3,98.55575565103679,0.09119753761897521,11423.917237607397,25,25,17,US,0,retail,ach,0.0
10.39515036693689,3,52.34673560008963,0.2570705068437931,1838.5718109192294,22,41,12,US,0,business,ach,0.0
288.3171469764091,2,341.26382632828023,0.11483957550118866,1247.0376483400012,33,43,14,CA,0,business,ach,0.0
28.913370672109643,3,273.78235456666704,0.4764277065129676,20196.101609738475,24,27,14,US,0,retail,ach,0.0
8694.569716483427,5,16.998447338552857,0.32648191261429377,419.0351647648167,23,27,13,US,0,retail,check,0.0
216.02291655055026,4,18.957057198613786,0.24391324422138796,8783.794533455093,23,39,15,UK,0,retail,wire,0.0
30.78945955868739,3,219.22208652614594,0.19709161505079775,49438.72729304272,22,50,16,US,0,retail,ach,0.0
620.7132580355577,5,116.23520241401239,0.09308914932645232,2598.3559405333835,23,44,11,US,0,business,wire,0.0
245.60734362615048,3,397.3725867448137,0.18335783577394185,3474.401695194227,27,36,14,US,0,retail,ach,0.0
9214.232077482091,5,46.280932600697824,0.3188623275387854,2949.736280004381,27,61,18,US,0,retail,ach,0.0
17.68639905029061,2,115.43242597189246,0.14808038937666504,4060.900745579363,14,25,13,CA,0,business,ach,0.0
4.7914982713816645,3,312.4939642511516,0.04107248128494517,2543.3661782378963,19,58,8,US,0,retail,wire,0.0
17.038326685771477,2,52.66555921201861,0.011256904615307114,5165.885781133912,21,46,12,US,0,retail,wire,0.0
1005.295788843086,4,33.48965623240706,0.4326842604299367,4017.7488504298317,6,37,3,VG,1,retail,wire,1.0
40.41781953685925,6,240.35996926684228,0.12297307100137443,1359.2718508496935,19,51,18,US,0,retail,wire,0.0
512.9476792844146,1,198.58727714326398,0.0880433404338308,93080.93950983632,17,46,17,US,0,retail,cash,0.0
26.775140211595396,0,317.4655252326521,0.37447971769295246,825.7418076150144,22,50,14,US,0,business,ach,0.0
386.0598634030246,3,279.46842570940305,0.1135863988053025,590.1302669856601,26,41,13,UK,0,business,ach,0.0
182.54744551796634,4,2611.638566339651,0.2919209685149169,48048.84615342614,26,50,11,US,0,business,cash,0.0
63.650781352479044,2,97.80876575298248,0.2704226245784826,294.1511051104011,13,81,8,UK,0,retail,ach,0.0
11.07844813590444,2,450.03910996956563,0.3198669270706118,1149.962667057202,26,52,17,US,0,retail,check,0.0
121.38610340335933,2,62.621215866877996,0.2740841349863597,39973.3330424455,19,77,15,UK,0,business,cash,0.0
77.98635740164696,1,62.57934917133448,0.15371509002554234,322.87624263617084,24,39,8,US,0,retail,wire,0.0
51.76775241806231,3,194.58619049543105,0.37412236467008136,90035.9741846192,26,51,17,US,0,retail,ach,0.0
146.09443563859736,0,178.34874359144814,0.35501845096755386,13543.283827576888,24,59,14,US,0,retail,ach,0.0
165.50723783758423,5,913.3967896623644,0.13132688214930832,1802.6370826585749,23,38,9,US,0,business,wire,0.0
407.4475579678217,4,711.9510588033635,0.2016365819878319,198335.5104342122,26,50,9,US,0,retail,check,0.0
24.478261244028992,3,2600.293540481523,0.037643225106949035,29777.04766489125,20,51,17,UK,0,business,ach,0.0
1149.2110460289432,1,136.10326975704044,0.3094121579754584,3012.3075266656533,28,34,8,DE,0,business,cash,0.0
8649.772855879846,5,131.88678437250428,0.3263832772222868,1307.915171928003,24,59,17,US,0,retail,ach,0.0
175.60308892082855,3,192.7405999313142,0.10891273687220415,6936.89763925416,16,43,11,US,0,retail,wire,0.0
27.469404365931318,5,314.551456547005,0.1934576912407876,13361.327366048006,26,44,9,US,0,business,ach,0.0
152.86575665760068,2,126.7855893262002,0.367308040053074,10951.940070694964,20,18,15,US,0,retail,ach,0.0
8562.531986395179,4,46.28164091336105,0.4347908902739256,2729.9060709524842,24,49,13,US,0,retail,ach,0.0
316.17944501567956,1,5.859916602185076,0.09092374413145846,613.0021736392941,22,55,17,US,0,retail,wire,0.0
45.33366889215217,4,266.66508653830294,0.2771602017822511,6141.926564060811,28,28,8,US,0,retail,wire,0.0
118.64053098391454,3,126.68719477338938,0.2040701854794155,66.25991618501043,19,59,9,US,0,business,wire,0.0
17.34858457003968,1,164.79446354719133,0.16419672937822574,60269.93652912878,19,73,10,UK,0,retail,wire,0.0
56.24848071320757,2,213.28264836630825,0.26878887290134496,9154.52173150009,24,51,17,US,0,business,ach,0.0
20.019381673033195,3,285.1330056822619,0.15963808028726736,328.60962062194,22,48,14,CA,0,retail,ach,0.0
33.27723271094458,3,101.30837294559882,0.17807163370978957,2260.3630752339745,20,61,10,US,0,retail,wire,0.0
4.277131961376134,4,41.68525345375072,0.3086594739806917,2972.9930710056888,18,28,9,US,0,business,ach,0.0
9348.743929573859,6,260.5784919912864,0.4939368193843059,3453.8982265347795,26,31,13,US,0,business,wire,0.0
125.97711862896031,1,2874.102880452051,0.29986294432285965,33188.919268373014,16,37,8,US,0,retail,cash,0.0
53.224526236411776,1,327.3006774538228,0.21472950419775824,1220.7163045494376,12,53,12,US,0,retail,ach,0.0
40.79284833355042,7,86.74068484888764,0.3946499120286757,28987.179620646675,28,39,13,US,0,business,ach,0.0
9187.26872399242,8,8.374181302394152,0.6608969535470225,837.2921729061086,14,30,16,UK,0,retail,wire,0.0
9.790905020891183,4,226.02356944957475,0.17451369680724096,12957.512688690822,19,38,15,UK,0,retail,ach,0.0
161.85553480036845,5,460.737686054105,0.12095963537486555,18117.41181909019,11,40,18,US,0,business,cash,0.0
6736.464795647243,4,44.020468314815304,0.14457531308279736,1748.5074001931364,21,42,18,US,0,retail,wire,0.0
8.222113089386337,3,127.02225735203609,0.48623742673882747,20320.762822105193,18,65,12,CA,0,business,check,0.0
63.14944675411365,0,97.58711978829079,0.21122903985073893,2710.3248719629596,26,35,14,US,0,retail,ach,0.0
27.548631597515378,4,1003.5842681175658,0.19562183043665868,10558.750141682667,14,52,17,US,0,retail,ach,0.0
160.25817006660967,2,147.05940784253477,0.08744496885854519,5666.273583144853,24,31,13,US,0,retail,ach,0.0
811.1109251473056,2,340.57992268086537,0.13666375511826848,36811.18646068484,19,38,8,US,0,retail,ach,0.0
4.883401663284004,2,90.94167534998915,0.323862787493552,5972.301592825062,28,49,9,US,0,retail,check,0.0
30.284263320004147,0,734.715320463621,0.09841158909957438,25877.325069597537,22,49,15,US,0,retail,wire,0.0
6.9602271683284,5,13.444872424245562,0.05526853445308765,2119.960494353678,20,42,17,US,0,retail,check,0.0
48.157381292355154,3,169.45799852996308,0.1515866506310241,1217.9905111077726,21,54,14,US,0,retail,check,0.0
18.823952104287596,4,501.6798151899823,0.5068924473750244,1245.025249042051,29,50,14,US,0,retail,ach,0.0
16.063839599153056,2,148.39132624304807,0.4164325978875171,5375.265636525547,15,18,13,US,0,retail,ach,0.0
48.723779161187224,3,411.89450526482375,0.05747721500452601,43774.01786273278,25,40,11,DE,0,retail,cash,0.0
8.419687830602093,3,138.29491509828878,0.2552549285974307,18812.205838598107,14,71,14,UK,0,retail,ach,0.0
9056.84192976036,17,91.90136254270257,0.8431274289927789,2271.3319708218837,18,33,3,PA,1,retail,wire,1.0
9735.03941523703,4,38.06223036938967,0.8309487849118588,6786.911287311804,10,25,17,KY,1,retail,wire,1.0
107.15045151546973,7,1512.2218700927076,0.2276979844216293,88.65786710992353,22,62,9,CA,0,business,cash,0.0
9004.003590306027,10,11.392728881124604,0.6695857477677775,2290.937833146746,17,57,12,US,0,retail,ach,0.0
68.59561247601819,2,195.54858883348172,0.15337095066240986,33538.80851340179,34,40,18,US,0,retail,ach,0.0
1233.7241170202901,3,87.04138431338272,0.08384080957843597,5943.713362817617,21,56,9,UK,0,business,ach,0.0
1387.7088111840148,1,76.16620564819257,0.21848063353251812,3187.886447657465,21,53,9,US,0,business,ach,0.0
31.739176813132172,6,122.29920105592777,0.17624304497034812,23277.233977182317,31,51,15,US,0,business,wire,0.0
49.745224708280325,2,56.453816864973206,0.013221987364178126,218.84657789780073,21,46,15,US,0,retail,ach,0.0
22.24715282217959,5,77.08532306862386,0.3548441281682316,417.2538489481026,25,18,13,DE,0,retail,wire,0.0
338.78803782252965,2,314.7505472456265,0.1932837834185493,384.4084203742916,23,76,14,US,0,retail,ach,0.0
17.344143524003172,3,359.96204563644454,0.12928644208190915,18835.731933936273,14,25,14,UK,0,business,check,0.0
2.389417090191361,2,424.28767775902725,0.26239374577628366,3145.5474937032873,24,44,13,US,0,retail,ach,0.0
33.02470210101992,4,126.04443541993624,0.21902751742435614,11329.818736783547,17,31,12,US,0,business,cash,0.0
31.51314422476899,0,74.62284053445043,0.3001199517775307,10652.496425940333,18,41,9,US,0,business,ach,0.0
519.1232626324382,2,213.96707843560293,0.12731517448660076,5975.08069902061,18,38,14,CA,0,business,wire,0.0
2.44014738425999,5,1419.6001228559007,0.1414466234592997,8094.182550151858,20,66,16,CA,0,retail,wire,0.0
210.47449093252843,2,152.5137996369329,0.14980574646608597,4106.446836159215,18,50,17,US,0,retail,ach,0.0
94.38774183265613,3,254.098180478983,0.49934717451577687,672.3234583084987,25,49,10,US,0,retail,ach,0.0
8789.232960166783,4,32.01094249599887,0.4682250007211705,10567.330661853417,25,65,9,US,0,business,check,0.0
1.343521790652625,2,349.8000721904263,0.30440715727284257,882.6433440264096,13,18,13,US,0,retail,cash,0.0
120.29857278261042,3,388.1193418803871,0.12377353046586856,859.7445975274102,14,18,12,US,0,retail,ach,0.0
23.070647943459452,1,380.6171830709472,0.24231847767276707,22806.28920877208,19,18,16,US,0,retail,wire,0.0
9003.371684869144,8,644.1166479478925,0.153087402994286,15318.498799867008,26,37,17,US,0,retail,wire,0.0
24.155383930008547,6,1332.411985714141,0.35874296005367395,15366.075618357963,21,55,17,UK,0,retail,ach,0.0
7481.494111558181,7,44.1194410497749,0.7550466156673347,7360.3355810145595,5,38,8,KY,1,retail,wire,1.0
71.18427967547473,2,70.06330687028316,0.25522781449501264,6044.531026295829,22,56,17,US,0,business,wire,0.0
9.800869015503594,4,60.99710174012401,0.2179477644248987,30186.1746799777,22,46,15,US,0,retail,ach,0.0
4545.902999834057,6,471.5685794736168,0.28404040083478466,55851.043252915166,24,36,9,US,0,retail,check,0.0
71.13370721652475,3,1486.8144950037304,0.2208585650499909,5863.567106432747,23,36,15,UK,0,business,wire,0.0
11.922923781899826,3,967.9826910565882,0.3938357564522355,8050.694528874615,19,41,13,US,0,retail,cash,0.0
5.822233492111496,3,140.2038755181829,0.31011241739801654,7238.881203369206,27,54,10,US,0,business,ach,0.0
49.38753767338886,5,253.27667425058942,0.08620387349288279,6275.746214910638,25,73,11,US,0,retail,ach,0.0
51.09885931401938,4,76.35510747909609,0.18846349461307688,59542.17198259421,25,39,13,UK,0,retail,ach,0.0
30.44480795844439,0,79.21809141700541,0.09117738442658041,4017.5069663707595,18,50,13,US,0,retail,ach,0.0
9.923526647429478,4,333.1281918278844,0.2391268596192933,349.2384700764164,26,59,13,CA,0,retail,wire,0.0
238.90813166350392,4,515.6610175430582,0.21852841287785035,14500.61435301687,32,43,14,UK,0,retail,wire,0.0
109.05139515006648,1,978.1541913373222,0.1321537536517229,3279.711185338972,24,51,13,US,0,business,ach,0.0
3.812513424790723,4,61.47917827094329,0.3138924540315523,1099.1867101592409,17,43,16,US,0,retail,ach,0.0
70.1459858374429,2,458.9400652897914,0.09853585739276202,5016.264506586092,26,59,9,US,0,retail,ach,0.0
8702.275034359622,7,117.7220070392437,0.19810515738008153,47908.68098290548,24,68,17,US,0,retail,ach,0.0
164.7850714356104,5,803.9931628063993,0.1998094179384568,993.3710753411256,21,18,17,US,0,business,ach,0.0
74.90501002295996,2,364.66509284582173,0.1324152306290079,45666.86164176123,21,21,14,US,0,retail,cash,0.0
91.31374696135559,2,523.2685221277465,0.20320673009561807,1989.6950173871048,23,22,10,US,0,business,ach,0.0
36.42975975885774,3,604.0507532539928,0.09898303999793207,28947.9511893539,20,38,9,US,0,retail,wire,0.0
20.692766151562804,0,392.8067040810753,0.2319668698371185,4499.715005498488,15,54,18,US,0,retail,check,0.0
69.62776053795507,3,1566.6745175105098,0.07654030552095564,792.6841880972637,18,66,12,US,0,retail,ach,0.0
8934.206323343005,10,14.277537024828078,0.16501244843438626,686.801011132847,24,44,9,US,0,business,wire,0.0
67.5707692741757,2,109.48199189261842,0.19901037206310476,2501.7546433378175,23,71,11,US,0,business,wire,0.0
68.91220008183744,5,111.17668038430826,0.3631496436956321,19734.92927009167,25,45,10,US,0,retail,ach,0.0
138.30549772161413,3,721.9171096829166,0.389505780135295,4413.609600087048,19,62,13,CA,0,business,ach,0.0
57.02477431541033,2,327.6003010951187,0.1293549037445487,5505.418719673341,18,47,11,US,0,retail,ach,0.0
164.95715613855967,4,1940.932138886361,0.07196859324568951,580.3773307512815,26,42,18,US,0,retail,ach,0.0
26.72853434367575,4,207.3277272622978,0.2478286160612618,863.1143604052957,26,26,16,US,0,retail,check,0.0
9662.44884464741,12,37.956607720834846,0.9076328076658693,863.2199053644365,6,63,0,PA,1,retail,check,1.0
8538.101451312243,6,20.976318712002634,0.7934575276434698,24985.27989282977,17,30,13,UK,0,retail,ach,0.0
70.2041707247442,3,174.01157649111397,0.13956483721968327,2689.56916170404,15,46,9,US,0,retail,check,0.0
733.6050140372873,5,383.2147416961814,0.2766752619756019,424.45518759546286,28,50,9,US,0,retail,check,0.0
18.341236661140595,2,562.7277560482487,0.31673664297963333,11937.613835831982,23,54,9,US,0,retail,ach,0.0
509.5137238448266,2,96.66330324599159,0.234212808786935,4494.624164963593,30,35,17,UK,0,retail,ach,0.0
27.569215227156228,4,39.04949870012793,0.04206645282808319,835.7215750054129,13,56,8,US,0,business,wire,0.0
8501.926827410927,4,65.47950027234887,0.3426650803844512,1427.1216361598035,24,82,8,US,0,retail,ach,0.0
1040.2206663190423,1,188.8168751033194,0.18095517992403698,38954.4239347263,27,42,8,US,0,retail,wire,0.0
387.67347070207717,2,197.2065453896357,0.06979191742473359,3746.3806843409366,16,39,18,US,0,retail,ach,0.0
8839.790880696002,12,5.015367532698273,0.5959468448599486,4427.2342578386615,23,47,16,DE,0,retail,ach,0.0
25.99166475733916,2,691.3568626250307,0.4416134266882036,25731.51640571199,21,42,17,US,0,retail,ach,0.0
3.8995327318638364,4,60.05953913203981,0.09789895085145496,896.6588574461736,29,49,14,US,0,business,wire,0.0
7.424071139469099,2,887.7798800911648,0.21603711804558598,4659.897731768648,33,25,8,US,0,business,wire,0.0
2.7654894939809007,3,153.7666957513471,0.20882580636727996,4666.270746388116,26,40,13,US,0,retail,wire,0.0
8859.227494984556,8,10.309662757706985,0.6081454178452781,31496.124390022935,29,58,9,US,0,retail,ach,0.0
128.25348572628727,0,56.53015544101535,0.018860861147026647,1727.1680521253518,33,61,13,US,0,retail,check,0.0
6.763331053922954,6,1147.9333962010573,0.31538758807736217,7921.131815894705,18,38,12,US,0,retail,check,0.0
8618.99037053827,5,639.9723163640738,0.3477449973068174,1690.5490735732915,23,59,12,US,0,retail,ach,0.0
69.12072164640163,3,407.3137441181671,0.06760348724334027,16797.782957339805,16,51,10,US,0,business,check,0.0
14.664123653201074,3,278.46169959613894,0.24126642760691575,55412.32198540264,22,33,8,US,0,business,ach,0.0
9235.7484308731,7,19.236030613630952,0.3691102948881725,9603.78226798743,16,67,16,US,0,business,ach,0.0
9.124184000588919,3,682.2560550977659,0.3580161258399664,9361.286591628657,15,56,9,US,0,retail,wire,0.0
28.186664811440917,3,180.44062640104366,0.24924797118107722,13920.44369181233,19,36,12,US,0,retail,ach,0.0
38.18075079482935,2,1382.9002599853893,0.16854870376265355,255.83002991282595,21,54,15,CA,0,retail,ach,0.0
8952.375824477982,4,1491.6764648483017,0.14574052455906628,2062.661308515498,26,20,8,UK,0,retail,ach,0.0
43.81648196580654,4,751.8141794231619,0.28504412712430977,12324.86619359004,24,20,10,US,0,business,ach,0.0
208.7776857882154,3,329.3950481658253,0.06865159419884405,2008.7441671963088,18,64,11,US,0,business,wire,0.0
3.5820754498140532,2,113.6715565553972,0.4438240592354893,11681.68042618749,20,43,14,US,0,retail,ach,0.0
12.959358606719018,3,740.7975628914696,0.10933073393035882,1829.7433642073781,27,67,17,US,0,retail,wire,0.0
9421.342378526844,8,11.560043185927094,0.9091720852022059,1707.1627828913495,9,21,2,UK,0,retail,wire,1.0
8942.63019009021,7,97.06981052978732,0.13132660840075192,409.1543073308784,21,33,10,UK,0,retail,ach,0.0
37.27974409491928,3,87.48237871872001,0.21835146637308442,973.2002745238308,28,31,13,US,0,retail,wire,0.0
50.111240339656376,2,360.53266954820515,0.4388262379522791,14988.667935187254,25,68,16,CA,0,retail,check,0.0
252.38009279392153,0,73.65197732867877,0.19189462188825512,706.6130290964882,23,41,11,UK,0,business,wire,0.0
8675.657153536005,7,194.38459680628523,0.18460268092417903,44961.77544194844,23,66,12,US,0,business,ach,0.0
13.77933430070749,1,114.7658357837052,0.339692515507806,1356.8960477160722,21,42,13,US,0,business,ach,0.0
169.54272932415867,7,282.5617053494089,0.2355516333677854,2763.702982951902,22,18,9,US,0,retail,ach,0.0
46.91738549057865,7,492.84663348588015,0.07148125579779822,204691.58724729856,26,48,17,US,0,retail,check,0.0
8.016840951803593,2,1357.8482211600383,0.0921325203439924,52013.450316177186,27,44,14,US,0,retail,wire,0.0
119.04302432491701,1,3197.80844401018,0.19754690061123495,1013.3140132533669,24,47,14,US,0,business,wire,0.0
106.40326773134248,2,180.93743167127406,0.08503689810793488,9743.622496255704,13,41,10,DE,0,business,check,0.0
9022.557784434119,6,86.58620864605776,0.17746165307531184,274.60805205656413,21,44,11,US,0,retail,ach,0.0
181.26169670281107,3,793.8164582432222,0.08535470911796163,650.8110247028862,18,24,17,US,0,business,ach,0.0
279.4724882728807,5,27.788440763611753,0.03188916003684794,24797.630840730486,24,76,14,US,0,retail,wire,0.0
9296.21413967952,8,40.16516792220004,0.4427662047663381,3723.286249908318,17,66,13,DE,0,retail,ach,0.0
17.428190635748805,2,734.6342716547457,0.14779158458678923,1597.8996905879148,26,63,16,UK,0,business,cash,0.0
89.3985829984787,3,371.06692400245504,0.3151759101148163,250.0884565522024,21,34,16,US,0,retail,ach,0.0
70.19159862982725,4,728.1044469755151,0.3536158493741418,5893.805782774797,21,39,8,US,0,retail,ach,0.0
95.47555977683095,4,371.9332454714527,0.10801184655914224,411.5023496384028,22,58,15,CA,0,business,ach,0.0
401.3955017787489,4,124.27703495255973,0.20999660772267398,12041.052569489359,30,64,8,US,0,business,ach,0.0
50.17213334024255,4,188.4112382249386,0.15358558210213777,46391.392472966465,18,33,17,US,0,retail,ach,0.0
190.41318527311088,2,451.8559733436621,0.1821504759607305,628.6145235428711,18,41,8,US,0,retail,check,0.0
9.49369737863129,5,235.4272655813128,0.10579169371643607,7870.379563379373,24,23,10,US,0,retail,wire,0.0
53.24567706686557,5,235.97102324215354,0.10539370776619322,3964.4740936906774,25,59,14,US,0,business,ach,0.0
141.40685827096434,4,245.61498123367303,0.17482113244982767,4486.790709644381,19,66,15,UK,0,business,check,0.0
1150.673235263377,4,632.9084011435738,0.19707196012611086,28568.551299685125,29,45,10,CA,0,business,ach,0.0
8.493046438612152,4,128.58587841346582,0.1846830092807251,8994.60105973327,16,34,14,US,0,retail,ach,0.0
24.741015624921996,3,268.44547231413867,0.07523365790607991,706.8497477990313,16,68,14,US,0,retail,ach,0.0
9151.784421527533,7,564.1455324331479,0.16367752343560849,40924.910227610904,19,60,12,US,0,retail,check,0.0
44.21262479988066,5,253.88935295960718,0.311437099641917,7698.107558542888,25,32,9,US,0,retail,ach,0.0
63.03209445903122,0,132.34621804549775,0.07213688283533809,162.11901778927714,19,39,18,UK,0,retail,ach,0.0
64.22930443221249,3,16.941664600330338,0.16642380303697607,9817.545461538473,14,26,13,UK,0,retail,cash,0.0
8835.16059943182,9,18.05171193323127,0.29102809543496333,146266.5825656075,23,43,12,UK,0,retail,ach,0.0
12.867276472611504,4,132.73148809303802,0.13448740407767654,190.21170555560298,17,34,11,DE,0,retail,ach,0.0
112.07586333443092,4,611.958668098015,0.3091283455240745,15834.255010934672,29,56,9,US,0,retail,wire,0.0
20.37458552995718,7,223.45247418665267,0.04241269864959798,861.4163978367985,39,47,18,UK,0,retail,ach,0.0
342.5681574570229,3,253.02912644728292,0.20174825256467457,11259.368284222497,33,45,16,US,0,business,check,0.0
138.62998804404012,2,838.3337487926436,0.40036266084164257,7097.176087416983,19,45,11,US,0,business,ach,0.0
7.797110353558353,1,283.1204142399829,0.2924280167830746,3564.8058772974096,25,48,18,US,0,retail,check,0.0
9032.971162386297,7,11.873039559845772,0.5200008958964125,3937.0897009367877,28,50,10,CA,0,business,wire,0.0
177.41370427920648,2,104.97677127575302,0.3011483489836292,386.11113372750094,32,78,15,US,0,retail,ach,0.0
90.70504775244525,6,266.8408486692,0.28382355381182517,54780.04955955417,20,63,10,UK,0,retail,check,0.0
